"(PDH-CSV 4.0) (Eastern Daylight Time)(240)","\\FRONT2A\Microsoft Winsock BSP\Rejected Connections","\\FRONT2A\Microsoft Winsock BSP\Rejected Connections/sec","\\FRONT2A\Microsoft Winsock BSP\Dropped Datagrams","\\FRONT2A\Microsoft Winsock BSP\Dropped Datagrams/sec","\\FRONT2A\Network Adapter(Microsoft Kernel Debug Network Adapter)\Packets Outbound Discarded","\\FRONT2A\Network Adapter(Realtek PCIe GbE Family Controller)\Packets Outbound Discarded","\\FRONT2A\Network Adapter(WAN Miniport [IP])\Packets Outbound Discarded","\\FRONT2A\Network Adapter(WAN Miniport [IPv6])\Packets Outbound Discarded","\\FRONT2A\Network Adapter(WAN Miniport [Network Monitor])\Packets Outbound Discarded","\\FRONT2A\Network Adapter(Teredo Tunneling Pseudo-Interface)\Packets Outbound Discarded","\\FRONT2A\Network Adapter(Microsoft IP-HTTPS Platform Interface)\Packets Outbound Discarded","\\FRONT2A\Network Adapter(6to4 Adapter)\Packets Outbound Discarded","\\FRONT2A\Network Adapter(Local Area Connection* 1)\Packets Outbound Discarded","\\FRONT2A\Network Adapter(Local Area Connection* 2)\Packets Outbound Discarded","\\FRONT2A\Network Adapter(Local Area Connection* 3)\Packets Outbound Discarded","\\FRONT2A\Network Adapter(Local Area Connection* 4)\Packets Outbound Discarded","\\FRONT2A\Network Adapter(Microsoft Kernel Debug Network Adapter)\Packets Outbound Errors","\\FRONT2A\Network Adapter(Realtek PCIe GbE Family Controller)\Packets Outbound Errors","\\FRONT2A\Network Adapter(WAN Miniport [IP])\Packets Outbound Errors","\\FRONT2A\Network Adapter(WAN Miniport [IPv6])\Packets Outbound Errors","\\FRONT2A\Network Adapter(WAN Miniport [Network Monitor])\Packets Outbound Errors","\\FRONT2A\Network Adapter(Teredo Tunneling Pseudo-Interface)\Packets Outbound Errors","\\FRONT2A\Network Adapter(Microsoft IP-HTTPS Platform Interface)\Packets Outbound Errors","\\FRONT2A\Network Adapter(6to4 Adapter)\Packets Outbound Errors","\\FRONT2A\Network Adapter(Local Area Connection* 1)\Packets Outbound Errors","\\FRONT2A\Network Adapter(Local Area Connection* 2)\Packets Outbound Errors","\\FRONT2A\Network Adapter(Local Area Connection* 3)\Packets Outbound Errors","\\FRONT2A\Network Adapter(Local Area Connection* 4)\Packets Outbound Errors","\\FRONT2A\Network Adapter(Microsoft Kernel Debug Network Adapter)\Packets Received Discarded","\\FRONT2A\Network Adapter(Realtek PCIe GbE Family Controller)\Packets Received Discarded","\\FRONT2A\Network Adapter(WAN Miniport [IP])\Packets Received Discarded","\\FRONT2A\Network Adapter(WAN Miniport [IPv6])\Packets Received Discarded","\\FRONT2A\Network Adapter(WAN Miniport [Network Monitor])\Packets Received Discarded","\\FRONT2A\Network Adapter(Teredo Tunneling Pseudo-Interface)\Packets Received Discarded","\\FRONT2A\Network Adapter(Microsoft IP-HTTPS Platform Interface)\Packets Received Discarded","\\FRONT2A\Network Adapter(6to4 Adapter)\Packets Received Discarded","\\FRONT2A\Network Adapter(Local Area Connection* 1)\Packets Received Discarded","\\FRONT2A\Network Adapter(Local Area Connection* 2)\Packets Received Discarded","\\FRONT2A\Network Adapter(Local Area Connection* 3)\Packets Received Discarded","\\FRONT2A\Network Adapter(Local Area Connection* 4)\Packets Received Discarded","\\FRONT2A\Network Adapter(Microsoft Kernel Debug Network Adapter)\Packets Received Errors","\\FRONT2A\Network Adapter(Realtek PCIe GbE Family Controller)\Packets Received Errors","\\FRONT2A\Network Adapter(WAN Miniport [IP])\Packets Received Errors","\\FRONT2A\Network Adapter(WAN Miniport [IPv6])\Packets Received Errors","\\FRONT2A\Network Adapter(WAN Miniport [Network Monitor])\Packets Received Errors","\\FRONT2A\Network Adapter(Teredo Tunneling Pseudo-Interface)\Packets Received Errors","\\FRONT2A\Network Adapter(Microsoft IP-HTTPS Platform Interface)\Packets Received Errors","\\FRONT2A\Network Adapter(6to4 Adapter)\Packets Received Errors","\\FRONT2A\Network Adapter(Local Area Connection* 1)\Packets Received Errors","\\FRONT2A\Network Adapter(Local Area Connection* 2)\Packets Received Errors","\\FRONT2A\Network Adapter(Local Area Connection* 3)\Packets Received Errors","\\FRONT2A\Network Adapter(Local Area Connection* 4)\Packets Received Errors","\\FRONT2A\Network Interface(Realtek PCIe GbE Family Controller)\Bytes Received/sec","\\FRONT2A\Network Interface(Realtek PCIe GbE Family Controller)\Bytes Sent/sec","\\FRONT2A\Network Interface(Realtek PCIe GbE Family Controller)\Bytes Total/sec","\\FRONT2A\Network Interface(Realtek PCIe GbE Family Controller)\Current Bandwidth","\\FRONT2A\Network Interface(Realtek PCIe GbE Family Controller)\Packets Outbound Discarded","\\FRONT2A\Network Interface(Realtek PCIe GbE Family Controller)\Packets Outbound Errors","\\FRONT2A\Network Interface(Realtek PCIe GbE Family Controller)\Packets Received Discarded","\\FRONT2A\Network Interface(Realtek PCIe GbE Family Controller)\Packets Received Errors","\\FRONT2A\Per Processor Network Interface Card Activity(_Total)\Interrupts/sec","\\FRONT2A\Per Processor Network Interface Card Activity(_Total)\Low Resource Receive Indications/sec","\\FRONT2A\Per Processor Network Interface Card Activity(_Total)\Low Resource Received Packets/sec","\\FRONT2A\WFPv4\Outbound Packets Discarded/sec","\\FRONT2A\WFPv4\Packets Discarded/sec","\\FRONT2A\WFPv6\Outbound Packets Discarded/sec","\\FRONT2A\WFPv6\Packets Discarded/sec","Networking and Network Interface data"
"03/15/2022 14:45:24.182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","578757.45897127466742","377942.58533319627168","956700.04430447088089","1000000000","0","0","134","0","3132.3894172904492734","0","0","0","0","0","0"," "
"03/15/2022 14:45:25.183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","723046.76281450956594","594847.9740275957156","1317894.736842105398","1000000000","0","0","134","0","4587.2036198950372636","0","0","0","0","0","0"," "
"03/15/2022 14:45:26.183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8863.1899044427336776","7975.2710602250945158","16838.460964667829103","1000000000","0","0","134","0","51.998564839610430965","0","0","0","0","0","0"," "
"03/15/2022 14:45:27.172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","771551.46739000175148","812558.63638850511052","1584110.103778506862","1000000000","0","0","134","0","5885.3914068431531632","0","0","0","0","0","0"," "
"03/15/2022 14:45:28.187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","157312.28501513809897","165702.56221312799607","323014.84722826606594","1000000000","0","0","134","0","1208.9155751642272207","0","0","0","0","0","0"," "
"03/15/2022 14:45:29.190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301463.77724395069527","317670.44532975240145","619134.22257370315492","1000000000","0","0","134","0","2292.2241853082291527","0","0","0","0","0","0"," "
"03/15/2022 14:45:30.178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1156611.7000038782135","1217741.7631773820613","2374353.4631812605076","1000000000","0","0","134","0","8823.2330622633871826","0","0","0","0","0","0"," "
"03/15/2022 14:45:31.189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","166620.66208995328634","171190.45004348174552","337811.11213343503186","1000000000","0","0","134","0","1248.6637714553482965","0","0","0","0","0","0"," "
"03/15/2022 14:45:32.190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4440.2460549027591696","4580.9686203649507661","9021.2146752677090262","1000000000","0","0","134","0","34.942861432984784642","0","0","0","0","0","0"," "
"03/15/2022 14:45:33.183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","283782.32876382570248","120330.17775664413057","404112.5065204698476","1000000000","0","0","134","0","870.91674710480594968","0","0","0","0","0","0"," "
"03/15/2022 14:45:34.179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7231.7639655150578619","3642.0112021993568305","10873.775167714415147","1000000000","0","0","134","0","16.079484105831948426","0","0","0","0","0","0"," "
"03/15/2022 14:45:35.190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6455.325648600648492","6181.6190506116108736","12636.944699212259366","1000000000","0","0","134","0","49.422698402233351089","0","0","0","0","0","0"," "
"03/15/2022 14:45:36.195","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1182738.6399506891612","800764.3568339535268","1983502.9967846428044","1000000000","0","0","134","0","6655.6489098413412648","0","0","0","0","0","0"," "
"03/15/2022 14:45:37.183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","516657.47830381168751","411812.00215016794391","928469.48045397968963","1000000000","0","0","134","0","3176.4995682894295896","0","0","0","0","0","0"," "
"03/15/2022 14:45:38.179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","169039.51641008807928","139942.55869590718066","308982.07510599528905","1000000000","0","0","134","0","1033.0665632194570662","0","0","0","0","0","0"," "
"03/15/2022 14:45:39.178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5780.4637347743409919","5044.5134757999530848","10824.977210574294077","1000000000","0","0","134","0","46.044967515275416758","0","0","0","0","0","0"," "
"03/15/2022 14:45:40.193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","670.97569028471548336","0","670.97569028471548336","1000000000","0","0","134","0","2.9566857366326266821","0","0","0","0","0","0"," "
"03/15/2022 14:45:41.189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39836.735874566606071","25470.722228912680293","65307.458103479286365","1000000000","0","0","134","0","123.5002501131081516","0","0","0","0","0","0"," "
"03/15/2022 14:45:42.190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","117767.04998961187084","92562.732727207854623","210329.78271681972547","1000000000","0","0","134","0","552.56502081561393425","0","0","0","0","0","0"," "
"03/15/2022 14:45:43.186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1603638.9414273293223","1160532.9361982683185","2764171.8776255976409","1000000000","0","0","134","0","9352.8175500898232713","0","0","0","0","0","0"," "
"03/15/2022 14:45:44.184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","320248.63882229034789","314695.40852465940407","634944.04734694981016","1000000000","0","0","134","0","2304.6810376555822586","0","0","0","0","0","0"," "
"03/15/2022 14:45:45.181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5378.3766189670932363","4786.5746411247610013","10164.951260091853328","1000000000","0","0","134","0","43.132355947460375489","0","0","0","0","0","0"," "
"03/15/2022 14:45:46.178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000000000","0","0","134","0","0","0","0","0","0","0","0"," "
"03/15/2022 14:45:47.191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4319.7106750714419832","4421.3161099954795645","8741.0267850669206382","1000000000","0","0","134","0","33.551864521518339757","0","0","0","0","0","0"," "
"03/15/2022 14:45:48.188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5006.1254545675301415","4822.49728094839611","9828.6227355159262515","1000000000","0","0","134","0","47.145968633486141641","0","0","0","0","0","0"," "
"03/15/2022 14:45:49.190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59.856929965995277598","53.871236969395752681","113.72816693539103028","1000000000","0","0","134","0","1.9958956402054812695","0","0","0","0","0","0"," "
"03/15/2022 14:45:50.186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4466.0590055836273677","4499.1855390033306321","8965.2445445869579999","1000000000","0","0","134","0","35.141042086518446297","0","0","0","0","0","0"," "
"03/15/2022 14:45:51.185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","363183.07844111509621","235443.00296257960144","598626.08140369469766","1000000000","0","0","134","0","2005.1504924537432544","0","0","0","0","0","0"," "
"03/15/2022 14:45:52.181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75000.456872904789634","66597.007773667370202","141597.46464657215984","1000000000","0","0","134","0","515.19861006846713281","0","0","0","0","0","0"," "
"03/15/2022 14:45:53.180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5075.9573255515988421","4760.8979053449484127","9836.8552308965463453","1000000000","0","0","134","0","40.016210566900653589","0","0","0","0","0","0"," "
"03/15/2022 14:45:54.180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4379.1751670066805673","4482.1792871714869761","8861.3544541781666339","1000000000","0","0","134","0","34.002070726107220366","0","0","0","0","0","0"," "
"03/15/2022 14:45:55.181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","363.52545387251484499","211.72361599168448265","575.24906986419932764","1000000000","0","0","134","0","3.994626428528343709","0","0","0","0","0","0"," "
"03/15/2022 14:45:56.180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7527.222738119121459","6968.61251230844573","14495.83525042756628","1000000000","0","0","134","0","61.071037831205259749","0","0","0","0","0","0"," "
"03/15/2022 14:45:57.177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1157436.4924498721957","804806.29829828348011","1962242.7907481556758","1000000000","0","0","134","0","6567.923205635859631","0","0","0","0","0","0"," "
"03/15/2022 14:45:58.192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12571.581331177099855","13114.317467937937181","25685.898799115035217","1000000000","0","0","134","0","96.567003606679037375","0","0","0","0","0","0"," "
"03/15/2022 14:45:59.191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10903.966465545279789","14809.401450770434167","25713.367916315713956","1000000000","0","0","134","0","84.09672805661071493","0","0","0","0","0","0"," "
"03/15/2022 14:46:00.191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4378.4772098211469711","4696.439245154128912","9074.9164549752767925","1000000000","0","0","134","0","34.995723522585535648","0","0","0","0","0","0"," "
"03/15/2022 14:46:01.190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","482.2376467122998065","439.2164458645220293","921.45409257682183579","1000000000","0","0","134","0","6.0057258590340030224","0","0","0","0","0","0"," "
"03/15/2022 14:46:02.187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4394.0527063561639807","4713.1458236480712003","9107.1985300042360905","1000000000","0","0","134","0","35.110901292823513131","0","0","0","0","0","0"," "
"03/15/2022 14:46:03.174","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4436.0309446334913446","4540.372389551795095","8976.4033341852864396","1000000000","0","0","134","0","34.437685767258976455","0","0","0","0","0","0"," "
"03/15/2022 14:46:04.190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000000000","0","0","134","0","0","0","0","0","0","0","0"," "
"03/15/2022 14:46:05.192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4432.2740241683241038","4529.1270497020768744","8961.4010738704018877","1000000000","0","0","134","0","35.930886938972889766","0","0","0","0","0","0"," "
"03/15/2022 14:46:06.185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","610161.11736398516223","617879.41092823352665","1228040.5282922186889","1000000000","0","0","134","0","4512.6271989868191667","0","0","0","0","0","0"," "
"03/15/2022 14:46:07.183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","331893.83172207127791","313373.35967293690192","645267.19139500812162","1000000000","0","0","134","0","2220.0299217938081711","0","0","0","0","0","0"," "
"03/15/2022 14:46:08.184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23646.081228880731942","17094.768693000158237","40740.849921880893817","1000000000","0","0","134","0","159.83667888151887837","0","0","0","0","0","0"," "
"03/15/2022 14:46:09.183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14894.326904132518393","12954.158026304361556","27848.484930436879949","1000000000","0","0","134","0","110.17357847288401729","0","0","0","0","0","0"," "
"03/15/2022 14:46:10.172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","133131.21100851442316","96599.075700508212321","229730.28670902265003","1000000000","0","0","134","0","652.54627901646529153","0","0","0","0","0","0"," "
"03/15/2022 14:46:11.187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71365.725766873350949","63887.880411238140368","135253.60617811148404","1000000000","0","0","134","0","508.54222822310816809","0","0","0","0","0","0"," "
"03/15/2022 14:46:12.189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8910.0130587067105807","8015.0207055533037419","16925.033764260013413","1000000000","0","0","134","0","64.878540883611790946","0","0","0","0","0","0"," "
"03/15/2022 14:46:13.187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000000000","0","0","134","0","0","0","0","0","0","0","0"," "
"03/15/2022 14:46:14.187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4379.7796007689366888","4482.797938032969796","8862.5775388019064849","1000000000","0","0","134","0","34.006811564356340227","0","0","0","0","0","0"," "
"03/15/2022 14:46:15.189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4625.4794329899013974","4474.7245453616960731","9100.2039783515974705","1000000000","0","0","134","0","34.944972152351695627","0","0","0","0","0","0"," "
"03/15/2022 14:46:16.185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000000000","0","0","134","0","0","0","0","0","0","0","0"," "
"03/15/2022 14:46:17.191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4414.9631744927910404","4457.7303329751503043","8872.6935074679422542","1000000000","0","0","134","0","34.811350330290096622","0","0","0","0","0","0"," "
"03/15/2022 14:46:18.193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4370.1264582265703211","4472.917740527857859","8843.0441987544290896","1000000000","0","0","134","0","33.928658210381030358","0","0","0","0","0","0"," "
"03/15/2022 14:46:19.197","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000000000","0","0","134","0","0","0","0","0","0","0","0"," "
"03/15/2022 14:46:20.198","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4433.8877274502501677","4530.7760152544115044","8964.6637427046625817","1000000000","0","0","134","0","35.957875349028611822","0","0","0","0","0","0"," "
